date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:28	33540/33540	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-2-60621898cc54a96fd105ece461d229fcba368e9b8f8650a46998b270c89777b5.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-2-60621898cc54a96fd105ece461d229fcba368e9b8f8650a46998b270c89777b5.png	(from https://www. .com/exercises/malvertising)
18:17:28	37558/37558	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-3-20593edc6d0d74a21d679b7f0dccf0cb64a72496455f757b50682989c7e815ad.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-3-20593edc6d0d74a21d679b7f0dccf0cb64a72496455f757b50682989c7e815ad.png	(from https://www. .com/exercises/malvertising)
18:17:28	35548/35548	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-4-af60aaed62a81b773fc680176b91d48a6d778e0cc2fb10241813eb0f97454798.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-4-af60aaed62a81b773fc680176b91d48a6d778e0cc2fb10241813eb0f97454798.png	(from https://www. .com/exercises/malvertising)
18:17:28	40567/40567	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-1-e1ca41cc0696fbdd4f6617c370217944fe478aa1a78f2cbfb8bb166de717ca71.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/site-1-e1ca41cc0696fbdd4f6617c370217944fe478aa1a78f2cbfb8bb166de717ca71.png	(from https://www. .com/exercises/malvertising)
18:17:29	81191/81191	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/laptop-browsing-086b99404d843431c7323a997606b4b43fa63de819de846f4b22818c05dce252.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/laptop-browsing-086b99404d843431c7323a997606b4b43fa63de819de846f4b22818c05dce252.png	(from https://www. .com/exercises/malvertising)
18:17:29	412949/412949	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/laptop-hacked-3513911a542576c732acd852930c68567a1643524900b2390f2b0195368fc23e.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/malvertising/laptop-hacked-3513911a542576c732acd852930c68567a1643524900b2390f2b0195368fc23e.png	(from https://www. .com/exercises/malvertising)
18:17:29	15093/15093	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/logging-and-monitoring/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/logging-and-monitoring/icon.gif	(from https://www. .com/exercises/logging-and-monitoring)
18:17:30	24602/24602	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/log-shipping-5a40e4635730533cd45ad183989fd04334e04ae9250f5e639e71dba688473fc7.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/log-shipping-5a40e4635730533cd45ad183989fd04334e04ae9250f5e639e71dba688473fc7.png	(from https://www. .com/exercises/logging-and-monitoring)
18:17:30	19114/19114	---MC-	200	added ('OK')	text/html	etag:W/%22be00640d327f74a17fe154f8f8198f7d%22	https://www. .com/prevention/logging-and-monitoring	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/logging-and-monitoring.html	(from https://www. .com/exercises/logging-and-monitoring)
18:17:30	60268/60268	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/example-metrics-701eb6327f82e6387c20ce95fb00a9010853bcedfba8658b2e64030905f3272c.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/example-metrics-701eb6327f82e6387c20ce95fb00a9010853bcedfba8658b2e64030905f3272c.png	(from https://www. .com/exercises/logging-and-monitoring)
18:17:30	3721528/3721528	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/noisy-logs-17c5d2d1da84fcd3c40e4eb3e3bfad496361ba653cb67832cc2aa196659d5606.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/noisy-logs-17c5d2d1da84fcd3c40e4eb3e3bfad496361ba653cb67832cc2aa196659d5606.gif	(from https://www. .com/exercises/logging-and-monitoring)
18:17:30	301633/301633	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/error-reporting-39a355c993edb0d492d11296c27a1b5e51645f41d128ec0efcf2861754b88fbc.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/logging-and-monitoring/error-reporting-39a355c993edb0d492d11296c27a1b5e51645f41d128ec0efcf2861754b88fbc.png	(from https://www. .com/exercises/logging-and-monitoring)
18:17:31	97955/97955	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/flynn/amy-bed-41a1b123b25e05b7b1ccdd472c8fa151b89091012b7f2224667ff8f1f5967b7d.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/flynn/amy-bed-41a1b123b25e05b7b1ccdd472c8fa151b89091012b7f2224667ff8f1f5967b7d.png	(from https://www. .com/exercises/logging-and-monitoring)
18:17:31	3780/3780	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/buffer-overflows/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/buffer-overflows/icon.gif	(from https://www. .com/exercises/buffer-overflows)
18:17:31	13558/13558	---MC-	200	added ('OK')	text/html	etag:W/%22292f0821d522200126ba720b8763d4e9%22	https://www. .com/prevention/buffer-overflows	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/buffer-overflows.html	(from https://www. .com/exercises/buffer-overflows)
18:17:32	132660/132660	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/buffer-overflows/apache-vulnerability-27aa19aaa50b257fb88ca97b1ae25643e64f9c908df5b37a6af556a0ba519480.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/buffer-overflows/apache-vulnerability-27aa19aaa50b257fb88ca97b1ae25643e64f9c908df5b37a6af556a0ba519480.png	(from https://www. .com/exercises/buffer-overflows)
18:17:32	156861/156861	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/buffer-overflows/nginx-vulnerability-eb57828f44695641014fceb0324d6ea131d2189a31be250c30790757e272a2b1.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/buffer-overflows/nginx-vulnerability-eb57828f44695641014fceb0324d6ea131d2189a31be250c30790757e272a2b1.png	(from https://www. .com/exercises/buffer-overflows)
18:17:32	128040/128040	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/buffer-overflows/iis-vulnerability-6bec5b713d2ab46f80a5e37a7d484fb86e0d3b3c71b84274a47197d36d92d5ed.png	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/buffer-overflows/iis-vulnerability-6bec5b713d2ab46f80a5e37a7d484fb86e0d3b3c71b84274a47197d36d92d5ed.png	(from https://www. .com/exercises/buffer-overflows)
18:17:32	53811/53811	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:11%20GMT	https://d1o5lmfp4gliop.cloudfront.net/images/exercises/ssrf/icon.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/images/exercises/ssrf/icon.gif	(from https://www. .com/exercises/ssrf)
18:17:33	60919/60919	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-de35822b1cc01264861615eb695d70958e2cb4218b2c7621289de6ad0b80d0a9.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-de35822b1cc01264861615eb695d70958e2cb4218b2c7621289de6ad0b80d0a9.gif	(from https://www. .com/exercises/ssrf)
18:17:33	20797/20797	---MC-	200	added ('OK')	text/html	etag:W/%228c0cb7edc0bfe10ee8f6fd30e7f65a0d%22	https://www. .com/prevention/ssrf	C:/My%20Web%20Sites/hackshplain/www. .com/prevention/ssrf.html	(from https://www. .com/exercises/ssrf)
18:17:33	67238/67238	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-http-d878b36181c704eb2d2fd9373f887e7a933b2d92ca183fd01c801278bbf6e18d.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-http-d878b36181c704eb2d2fd9373f887e7a933b2d92ca183fd01c801278bbf6e18d.gif	(from https://www. .com/exercises/ssrf)
18:17:33	67238/67238	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-fast-8835b3ce09d5f6c8c60a7ab2e4525af22ef327063cee27ec39b7d1ca9f3eb1d9.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-fast-8835b3ce09d5f6c8c60a7ab2e4525af22ef327063cee27ec39b7d1ca9f3eb1d9.gif	(from https://www. .com/exercises/ssrf)
18:17:33	67238/67238	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-http-2-d878b36181c704eb2d2fd9373f887e7a933b2d92ca183fd01c801278bbf6e18d.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/laptop-http-2-d878b36181c704eb2d2fd9373f887e7a933b2d92ca183fd01c801278bbf6e18d.gif	(from https://www. .com/exercises/ssrf)
18:17:34	59688/59688	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-335571c6593b05da693ae23d435977e1b44c50a5faf6a3fd1e6f6f0d8a74824e.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-335571c6593b05da693ae23d435977e1b44c50a5faf6a3fd1e6f6f0d8a74824e.gif	(from https://www. .com/exercises/ssrf)
18:17:34	59342/59342	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-http-ec15e30f497facf8a8a779f35bf49ccc459ebbf77d733f731b366cc63d86ef8f.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-http-ec15e30f497facf8a8a779f35bf49ccc459ebbf77d733f731b366cc63d86ef8f.gif	(from https://www. .com/exercises/ssrf)
18:17:34	59342/59342	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-fast-51931b0f756d78e14cfb321a7f1bc7bd8788c718422d6370359e1363f2035ae8.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-fast-51931b0f756d78e14cfb321a7f1bc7bd8788c718422d6370359e1363f2035ae8.gif	(from https://www. .com/exercises/ssrf)
18:17:34	59342/59342	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-http-2-ec15e30f497facf8a8a779f35bf49ccc459ebbf77d733f731b366cc63d86ef8f.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-1-http-2-ec15e30f497facf8a8a779f35bf49ccc459ebbf77d733f731b366cc63d86ef8f.gif	(from https://www. .com/exercises/ssrf)
18:17:34	48755/48755	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-2-alive-591de0c9c538ded378be87fae8977369fa1a704dcd0340616799383041e5d2f8.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-2-alive-591de0c9c538ded378be87fae8977369fa1a704dcd0340616799383041e5d2f8.gif	(from https://www. .com/exercises/ssrf)
18:17:35	81698/81698	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-2-dead-1764abecd1f672c8de861d79208ed9514e5318836a72e6f2250f0feb78d47802.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/server-2-dead-1764abecd1f672c8de861d79208ed9514e5318836a72e6f2250f0feb78d47802.gif	(from https://www. .com/exercises/ssrf)
18:17:35	69873/69873	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Jul%202023%2018:53:10%20GMT	https://d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/network-5d24bfede54a23393e4931b45b850a0ad172934451c43005754845d4609639eb.gif	C:/My%20Web%20Sites/hackshplain/d1o5lmfp4gliop.cloudfront.net/assets/exercises/ssrf/network-5d24bfede54a23393e4931b45b850a0ad172934451c43005754845d4609639eb.gif	(from https://www. .com/exercises/ssrf)
18:17:35	90102/90102	---M-Z	200	added ('OK')	application/javascript	etag:%229df39fdc36e7b7d12c767cc16f78989c%22	https://checkout.stripe.com/checkout.js	C:/My%20Web%20Sites/hackshplain/checkout.stripe.com/checkout.js	(from https://www. .com/purchase)
18:17:36	3270/3270	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Aug%202023%2012:47:43%20GMT	https://www. .com/purchased	C:/My%20Web%20Sites/hackshplain/www. .com/purchased	(from https://www. .com/purchase)
18:17:36	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:43%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Fbroken-access-control	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth24981	(from https://www. .com/login?next=%2Fexercises%2Fbroken-access-control)
18:17:36	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:43%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Fbroken-access-control	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebook4981	(from https://www. .com/login?next=%2Fexercises%2Fbroken-access-control)
18:17:36	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:43%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Fbroken-access-control	C:/My%20Web%20Sites/hackshplain/www. .com/auth/github4981	(from https://www. .com/login?next=%2Fexercises%2Fbroken-access-control)
18:17:37	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:44%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Fbroken-access-control	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedin4981	(from https://www. .com/login?next=%2Fexercises%2Fbroken-access-control)
18:17:37	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%22c54292eba9c030f39ec68931fc37e688%22	https://www. .com/login?next=%2Fexercises%2Fbroken-access-control&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/login7702.html	(from https://www. .com/login?next=%2Fexercises%2Fbroken-access-control)
18:17:38	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:45%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Finsecure-design	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth2.12f21b3.delayed	(from https://www. .com/login?next=%2Fexercises%2Finsecure-design)
18:17:38	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:45%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Finsecure-design	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebook21b3	(from https://www. .com/login?next=%2Fexercises%2Finsecure-design)
18:17:38	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:46%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Finsecure-design	C:/My%20Web%20Sites/hackshplain/www. .com/auth/github21b3	(from https://www. .com/login?next=%2Fexercises%2Finsecure-design)
18:17:38	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:46%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Finsecure-design	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedin21b3	(from https://www. .com/login?next=%2Fexercises%2Finsecure-design)
18:17:39	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%22c13eef6241df901ea608968d182baeee%22	https://www. .com/login?next=%2Fexercises%2Finsecure-design&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/loginc3fa.html	(from https://www. .com/login?next=%2Fexercises%2Finsecure-design)
18:17:39	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:46%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Finformation-leakage	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth2ab73	(from https://www. .com/login?next=%2Fexercises%2Finformation-leakage)
18:17:39	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:46%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Finformation-leakage	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebookab73	(from https://www. .com/login?next=%2Fexercises%2Finformation-leakage)
18:17:39	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:47%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Finformation-leakage	C:/My%20Web%20Sites/hackshplain/www. .com/auth/githubab73	(from https://www. .com/login?next=%2Fexercises%2Finformation-leakage)
18:17:40	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:47%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Finformation-leakage	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedinab73	(from https://www. .com/login?next=%2Fexercises%2Finformation-leakage)
18:17:40	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%2211dac31ebbb4203ec6969c928d7216f3%22	https://www. .com/login?next=%2Fexercises%2Finformation-leakage&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/loginfc28.html	(from https://www. .com/login?next=%2Fexercises%2Finformation-leakage)
18:17:40	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:47%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Flax-security-settings	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth2ddda	(from https://www. .com/login?next=%2Fexercises%2Flax-security-settings)
18:17:40	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:47%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Flax-security-settings	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebookddda	(from https://www. .com/login?next=%2Fexercises%2Flax-security-settings)
18:17:40	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:47%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Flax-security-settings	C:/My%20Web%20Sites/hackshplain/www. .com/auth/githubddda	(from https://www. .com/login?next=%2Fexercises%2Flax-security-settings)
18:17:41	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:48%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Flax-security-settings	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedinddda	(from https://www. .com/login?next=%2Fexercises%2Flax-security-settings)
18:17:41	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%2287cd9c4e54e060885769eda8394c469d%22	https://www. .com/login?next=%2Fexercises%2Flax-security-settings&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/login84a8.html	(from https://www. .com/login?next=%2Fexercises%2Flax-security-settings)
18:17:41	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:48%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Ftoxic-dependencies	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth29bb3	(from https://www. .com/login?next=%2Fexercises%2Ftoxic-dependencies)
18:17:41	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:48%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Ftoxic-dependencies	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebook9bb3	(from https://www. .com/login?next=%2Fexercises%2Ftoxic-dependencies)
18:17:42	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:49%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Ftoxic-dependencies	C:/My%20Web%20Sites/hackshplain/www. .com/auth/github9bb3	(from https://www. .com/login?next=%2Fexercises%2Ftoxic-dependencies)
18:17:42	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:49%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Ftoxic-dependencies	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedin9bb3	(from https://www. .com/login?next=%2Fexercises%2Ftoxic-dependencies)
18:17:42	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%227c3be06ec28dab93b8d6b870e3e6221f%22	https://www. .com/login?next=%2Fexercises%2Ftoxic-dependencies&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/loginb6f1.html	(from https://www. .com/login?next=%2Fexercises%2Ftoxic-dependencies)
18:17:42	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:50%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Fprivilege-escalation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth20551	(from https://www. .com/login?next=%2Fexercises%2Fprivilege-escalation)
18:17:43	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:50%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Fprivilege-escalation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebook0551	(from https://www. .com/login?next=%2Fexercises%2Fprivilege-escalation)
18:17:43	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:50%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Fprivilege-escalation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/github0551	(from https://www. .com/login?next=%2Fexercises%2Fprivilege-escalation)
18:17:43	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:50%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Fprivilege-escalation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedin0551	(from https://www. .com/login?next=%2Fexercises%2Fprivilege-escalation)
18:17:43	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%223b791d4d74deadf1dbac686b8a41e8c1%22	https://www. .com/login?next=%2Fexercises%2Fprivilege-escalation&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/login7122.html	(from https://www. .com/login?next=%2Fexercises%2Fprivilege-escalation)
18:17:44	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:51%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Fsession-fixation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth26d03	(from https://www. .com/login?next=%2Fexercises%2Fsession-fixation)
18:17:44	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:51%20GMT	https://www. .com/auth/facebook?next=%2Fexercises%2Fsession-fixation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/facebook6d03	(from https://www. .com/login?next=%2Fexercises%2Fsession-fixation)
18:17:44	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:51%20GMT	https://www. .com/auth/github?next=%2Fexercises%2Fsession-fixation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/github6d03	(from https://www. .com/login?next=%2Fexercises%2Fsession-fixation)
18:17:44	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:52%20GMT	https://www. .com/auth/linkedin?next=%2Fexercises%2Fsession-fixation	C:/My%20Web%20Sites/hackshplain/www. .com/auth/linkedin6d03	(from https://www. .com/login?next=%2Fexercises%2Fsession-fixation)
18:17:45	8962/8962	---MC-	200	added ('OK')	text/html	etag:W/%22b14ee7cdf185412c1a3175b41e9734f8%22	https://www. .com/login?next=%2Fexercises%2Fsession-fixation&via=email	C:/My%20Web%20Sites/hackshplain/www. .com/login34e9.html	(from https://www. .com/login?next=%2Fexercises%2Fsession-fixation)
18:17:45	35/35	---MC-	404	error ('Not%20Found')	text/plain	date:Thu,%2003%20Aug%202023%2012:47:52%20GMT	https://www. .com/auth/google_oauth2?next=%2Fexercises%2Fweak-session	C:/My%20Web%20Sites/hackshplain/www. .com/auth/google_oauth24ed9	(from https://www. .com/login?next=%2Fexercises%2Fweak-session)
